fecha,turno,linea,sku,molde,cavidad,lote_resina,peso_g,peso_objetivo_g,veredicto
2026-07-14,noche,L1,ENV-500,M-12,8,R-P0057,27.414,24.5,conforme
2026-07-14,noche,L2,TAP-38,M-04,14,R-P0057,3.116,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,13,R-P0057,3.132,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,14,R-P0057,3.163,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,11,R-P0057,3.056,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,4,R-P0057,3.137,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,10,R-P0057,3.182,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,10,R-P0057,3.184,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,16,R-P0057,3.085,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,6,R-P0057,3.11,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,12,R-P0057,3.184,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,16,R-P0057,3.192,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,12,R-P0057,3.089,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,12,R-P0057,3.119,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,12,R-P0057,3.07,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,15,R-P0057,3.138,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,14,R-P0057,3.113,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,16,R-P0057,3.083,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,8,R-P0057,3.144,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,4,R-P0057,3.175,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,16,R-P0057,3.141,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,10,R-P0057,3.144,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,14,R-P0057,3.09,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,16,R-P0057,3.059,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,10,R-P0057,3.008,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,9,R-P0057,3.172,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,10,R-P0057,3.186,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,7,R-P0057,3.134,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,3,R-P0057,3.138,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,16,R-P0057,3.148,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,10,R-P0057,3.183,3.1,conforme
2026-07-14,noche,L2,TAP-38,M-04,13,R-P0057,3.154,3.1,conforme
2026-07-15,mañana,L1,ENV-500,M-12,1,R-P0057,27.533,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,8,R-P0057,27.247,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,1,R-P0057,27.658,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,8,R-P0057,27.137,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,8,R-P0057,27.238,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,8,R-P0057,26.657,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,6,R-P0057,26.951,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,1,R-P0057,26.637,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,4,R-P0057,27.529,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,4,R-P0057,27.152,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,8,R-P0057,27.556,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,5,R-P0057,27.303,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,7,R-P0057,26.856,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,1,R-P0057,26.851,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,5,R-P0057,27.339,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,6,R-P0057,27.208,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,4,R-P0057,27.652,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,2,R-P0057,27.172,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,5,R-P0057,27.421,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,2,R-P0057,27.561,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,6,R-P0057,28.005,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,8,R-P0057,27.568,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,4,R-P0057,27.06,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,8,R-P0057,27.407,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,1,R-P0057,27.117,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,8,R-P0057,27.592,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,3,R-P0057,27.529,24.5,conforme
2026-07-15,mañana,L1,ENV-500,M-12,1,R-P0057,27.725,24.5,conforme
2026-07-15,mañana,L2,TAP-38,M-04,11,R-P0057,3.107,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,16,R-P0057,3.145,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,8,R-P0057,3.179,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,8,R-P0057,3.112,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,16,R-P0057,3.142,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,15,R-P0057,3.203,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,9,R-P0057,3.16,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,2,R-P0057,3.132,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,12,R-P0057,3.153,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,8,R-P0057,3.13,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,7,R-P0057,3.169,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,2,R-P0057,3.123,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,14,R-P0057,3.171,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,16,R-P0057,3.137,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,10,R-P0057,3.12,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,9,R-P0057,3.054,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,10,R-P0057,3.05,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,8,R-P0057,3.138,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,16,R-P0057,3.14,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,10,R-P0057,2.869,3.1,no conforme
2026-07-15,mañana,L2,TAP-38,M-04,16,R-P0057,3.102,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,3,R-P0057,3.065,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,3,R-P0057,3.093,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,2,R-P0057,3.187,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,15,R-P0057,3.133,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,11,R-P0057,3.142,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,2,R-P0057,3.096,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,11,R-P0057,3.164,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,4,R-P0057,3.137,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,5,R-P0057,3.105,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,6,R-P0057,3.131,3.1,conforme
2026-07-15,mañana,L2,TAP-38,M-04,4,R-P0057,3.106,3.1,conforme
2026-07-15,noche,L1,ENV-500,M-12,2,R-P0057,27.416,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,8,R-P0057,27.569,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,2,R-P0057,27.405,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,4,R-P0057,27.178,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,1,R-P0057,27.119,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,8,R-P0057,27.03,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,4,R-P0057,28.125,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,7,R-P0057,27.158,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,4,R-P0057,27.754,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,6,R-P0057,26.706,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,6,R-P0057,27.067,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,4,R-P0057,27.837,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,8,R-P0057,26.978,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,6,R-P0057,27.433,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,5,R-P0057,27.781,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,8,R-P0057,28.068,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,5,R-P0057,26.833,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,5,R-P0057,26.833,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,1,R-P0057,27.734,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,7,R-P0057,27.803,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,3,R-P0057,27.786,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,5,R-P0057,27.271,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,5,R-P0057,27.365,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,1,R-P0057,27.675,24.5,conforme
2026-07-15,noche,L1,ENV-500,M-12,3,R-P0057,27.601,24.5,conforme
2026-07-15,noche,L2,TAP-38,M-04,8,R-P0057,3.179,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,7,R-P0057,3.179,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,2,R-P0057,3.153,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,14,R-P0057,3.091,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,14,R-P0057,3.123,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,5,R-P0057,3.16,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,1,R-P0057,3.082,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,7,R-P0057,3.131,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,16,R-P0057,3.208,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,8,R-P0057,3.171,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,16,R-P0057,3.118,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,9,R-P0057,3.154,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,12,R-P0057,3.115,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,1,R-P0057,3.093,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,8,R-P0057,3.145,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,16,R-P0057,3.171,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,11,R-P0057,3.125,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,3,R-P0057,3.227,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,16,R-P0057,3.098,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,3,R-P0057,3.209,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,3,R-P0057,3.173,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,6,R-P0057,3.115,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,1,R-P0057,3.06,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,4,R-P0057,3.102,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,3,R-P0057,3.068,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,11,R-P0057,3.115,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,12,R-P0057,3.011,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,7,R-P0057,3.109,3.1,conforme
2026-07-15,noche,L2,TAP-38,M-04,8,R-P0057,3.084,3.1,conforme
2026-07-15,noche,L3,GAL-3800,M-22,3,R-P0058,99.582,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,3,R-P0058,97.11,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,3,R-P0058,97.273,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,3,R-P0058,95.922,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,1,R-P0058,97.206,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,1,R-P0058,95.564,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,1,R-P0058,97.94,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,96.434,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,3,R-P0058,95.849,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,96.994,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,1,R-P0058,97.572,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,2,R-P0058,95.665,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,1,R-P0058,97.177,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,97.846,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,96.982,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,95.583,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,3,R-P0058,96.174,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,98.352,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,2,R-P0058,94.891,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,97.303,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,98.153,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,2,R-P0058,95.558,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,98.286,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,94.419,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,2,R-P0058,94.999,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,4,R-P0058,97.034,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,2,R-P0058,97.307,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,3,R-P0058,98.309,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,2,R-P0058,96.813,96.4,conforme
2026-07-15,noche,L3,GAL-3800,M-22,3,R-P0058,97.535,96.4,conforme
2026-07-16,mañana,L1,ENV-500,M-12,8,R-P0058,27.541,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,5,R-P0058,27.304,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,7,R-P0058,27.405,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,4,R-P0058,27.161,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,3,R-P0058,27.315,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,7,R-P0058,27.229,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,2,R-P0058,26.91,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,5,R-P0058,27.004,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,1,R-P0058,27.154,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,1,R-P0058,27.109,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,6,R-P0058,27.102,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,6,R-P0058,27.328,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,1,R-P0058,27.115,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,4,R-P0058,27.489,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,6,R-P0058,26.657,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,4,R-P0058,27.465,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,3,R-P0058,26.556,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,1,R-P0058,27.278,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,3,R-P0058,26.944,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,6,R-P0058,27.045,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,6,R-P0058,27.341,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,4,R-P0058,27.524,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,6,R-P0058,27.594,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,2,R-P0058,27.718,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,4,R-P0058,27.289,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,5,R-P0058,27.204,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,3,R-P0058,27.793,24.5,conforme
2026-07-16,mañana,L1,ENV-500,M-12,6,R-P0058,27.347,24.5,conforme
2026-07-16,mañana,L2,TAP-38,M-04,9,R-P0058,3.115,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,8,R-P0058,3.096,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,10,R-P0058,3.138,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,5,R-P0058,3.124,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,4,R-P0058,3.142,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,7,R-P0058,3.139,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,1,R-P0058,3.116,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,6,R-P0058,3.07,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,14,R-P0058,3.108,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,4,R-P0058,3.174,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,16,R-P0058,3.052,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,6,R-P0058,3.128,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,13,R-P0058,3.151,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,6,R-P0058,3.137,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,1,R-P0058,3.112,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,10,R-P0058,3.092,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,6,R-P0058,3.109,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,2,R-P0058,3.142,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,1,R-P0058,3.224,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,16,R-P0058,3.116,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,15,R-P0058,3.114,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,3,R-P0058,3.168,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,7,R-P0058,3.086,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,6,R-P0058,3.093,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,10,R-P0058,3.103,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,3,R-P0058,3.146,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,5,R-P0058,3.122,3.1,conforme
2026-07-16,mañana,L2,TAP-38,M-04,16,R-P0058,3.111,3.1,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,3,R-P0058,93.198,96.4,no conforme
2026-07-16,mañana,L3,GAL-3800,M-22,1,R-P0058,96.573,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,2,R-P0058,96.744,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,4,R-P0058,95.873,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,3,R-P0058,98.403,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,3,R-P0058,97.985,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,4,R-P0058,94.726,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,1,R-P0058,97.258,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,2,R-P0058,96.54,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,3,R-P0058,97.62,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,2,R-P0058,98.834,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,1,R-P0058,98.457,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,2,R-P0058,96.925,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,3,R-P0058,94.892,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,2,R-P0058,97.942,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,4,R-P0058,97.961,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,1,R-P0058,99.3,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,4,R-P0058,96.049,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,2,R-P0058,97.03,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,4,R-P0058,97.938,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,2,R-P0058,97.344,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,4,R-P0058,98.19,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,4,R-P0058,97.514,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,2,R-P0058,96.709,96.4,conforme
2026-07-16,mañana,L3,GAL-3800,M-22,4,R-P0058,96.821,96.4,conforme
2026-07-16,tarde,L1,ENV-500,M-12,1,R-P0058,27.431,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,7,R-P0058,27.357,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,4,R-P0058,27.531,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,5,R-P0058,27.664,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,3,R-P0058,27.151,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,3,R-P0058,27.842,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,8,R-P0058,27.399,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,4,R-P0058,27.038,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,3,R-P0058,27.177,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,5,R-P0058,27.872,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,5,R-P0058,27.259,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,2,R-P0058,27.31,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,8,R-P0058,27.014,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,4,R-P0058,27.097,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,6,R-P0058,27.159,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,4,R-P0058,27.242,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,1,R-P0058,27.348,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,7,R-P0058,27.372,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,7,R-P0058,27.35,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,4,R-P0058,27.713,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,7,R-P0058,26.193,24.5,conforme
2026-07-16,tarde,L1,ENV-500,M-12,2,R-P0058,27.053,24.5,conforme
2026-07-16,tarde,L2,TAP-38,M-04,7,R-P0058,3.157,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,12,R-P0058,3.136,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,6,R-P0058,3.136,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,6,R-P0058,3.157,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,10,R-P0058,3.052,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,15,R-P0058,3.152,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,10,R-P0058,3.152,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,3,R-P0058,3.131,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,11,R-P0058,3.139,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,6,R-P0058,3.157,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,3,R-P0058,3.151,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,14,R-P0058,3.161,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,3,R-P0058,3.113,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,13,R-P0058,3.1,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,4,R-P0058,3.079,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,12,R-P0058,3.117,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,15,R-P0058,3.069,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,1,R-P0058,3.104,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,12,R-P0058,3.112,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,1,R-P0058,3.129,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,4,R-P0058,3.106,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,16,R-P0058,3.111,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,11,R-P0058,3.112,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,5,R-P0058,3.117,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,11,R-P0058,3.191,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,10,R-P0058,3.136,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,2,R-P0058,3.089,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,2,R-P0058,3.129,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,10,R-P0058,3.136,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,15,R-P0058,3.107,3.1,conforme
2026-07-16,tarde,L2,TAP-38,M-04,12,R-P0058,3.167,3.1,conforme
2026-07-16,noche,L1,ENV-500,M-12,1,R-P0058,27.259,24.5,conforme
2026-07-16,noche,L1,ENV-500,M-12,8,R-P0058,27.448,24.5,conforme
2026-07-16,noche,L1,ENV-500,M-12,7,R-P0058,27.215,24.5,conforme
2026-07-16,noche,L1,ENV-500,M-12,1,R-P0058,27.17,24.5,conforme
2026-07-16,noche,L1,ENV-500,M-12,2,R-P0058,27.642,24.5,conforme
2026-07-16,noche,L1,ENV-500,M-12,6,R-P0058,27.061,24.5,conforme
2026-07-16,noche,L1,ENV-500,M-12,2,R-P0058,27.211,24.5,conforme
2026-07-16,noche,L1,ENV-500,M-12,4,R-P0058,27.513,24.5,conforme
